"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.567 ms (0%)","0.0 ms (0%)","779 ms (0.5%)","13.9 ms (1.3%)","25"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.020 ms (0%)","0.0 ms (0%)","0.170 ms (0%)","0.0 ms (0%)","23"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","3.4 ms (0%)","0.0 ms (0%)","2,933 ms (1.9%)","0.0 ms (0%)","135"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","0.793 ms (0%)","0.0 ms (0%)","0.793 ms (0%)","0.0 ms (0%)","25"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","3.95 ms (0%)","0.0 ms (0%)","3.95 ms (0%)","0.0 ms (0%)","91"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.213 ms (0%)","0.0 ms (0%)","0.213 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.255 ms (0%)","0.0 ms (0%)","1.13 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.047 ms (0%)","0.0 ms (0%)","0.047 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","11.2 ms (0%)","0.0 ms (0%)","11.2 ms (0%)","0.0 ms (0%)","901"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.174 ms (0%)","0.0 ms (0%)","572 ms (0.4%)","0.0 ms (0%)","335"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","3.66 ms (0%)","0.0 ms (0%)","572 ms (0.4%)","0.0 ms (0%)","335"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.171 ms (0%)","0.0 ms (0%)","1.53 ms (0%)","0.0 ms (0%)","1,016"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.045 ms (0%)","0.0 ms (0%)","0.045 ms (0%)","0.0 ms (0%)","548"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.345 ms (0%)","0.0 ms (0%)","0.345 ms (0%)","0.0 ms (0%)","468"
"plugin.Autopilot.updateState ()","0.021 ms (0%)","0.0 ms (0%)","0.036 ms (0%)","0.0 ms (0%)","12"
"plugin.Autopilot.changeState ()","0.025 ms (0%)","0.0 ms (0%)","0.028 ms (0%)","0.0 ms (0%)","5"
"plugin.Autopilot.autoPerformAction ()","0.005 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","12"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.208 ms (0%)","0.0 ms (0%)","2.46 ms (0%)","0.0 ms (0%)","550"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.108 ms (0%)","0.0 ms (0%)","0.227 ms (0%)","0.0 ms (0%)","550"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.014 ms (0%)","0.0 ms (0%)","0.014 ms (0%)","0.0 ms (0%)","122"
"org.openqa.selenium.By.tagName (String)","0.050 ms (0%)","0.0 ms (0%)","0.055 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.By.xpath (String)","0.087 ms (0%)","0.0 ms (0%)","0.105 ms (0%)","0.0 ms (0%)","21"
"plugin.MimicActions.updateSuggestions ()","0.043 ms (0%)","0.0 ms (0%)","0.635 ms (0%)","0.0 ms (0%)","5"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.397 ms (0%)","0.0 ms (0%)","2,790 ms (1.8%)","14.3 ms (1.4%)","335"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.021 ms (0%)","0.0 ms (0%)","779 ms (0.5%)","13.9 ms (1.3%)","25"
"org.openqa.selenium.remote.service.DriverCommandExecutor.execute (org.openqa.selenium.remote.Command)","0.325 ms (0%)","0.0 ms (0%)","3,474 ms (2.2%)","23.5 ms (2.3%)","335"
