"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"com.symatiq.states.AppState.getLeafCount ()","0.858 ms (0%)","0.0 ms (0%)","19.9 ms (0%)","0.0 ms (0%)","5,577"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","3.68 ms (0%)","0.0 ms (0%)","19.1 ms (0%)","0.0 ms (0%)","20,332"
"com.symatiq.states.AppState.getVisibleActions ()","21.0 ms (0%)","0.0 ms (0%)","21.0 ms (0%)","0.0 ms (0%)","28,443"
"com.symatiq.states.AppState.getIssues ()","4.22 ms (0%)","0.0 ms (0%)","4.22 ms (0%)","0.0 ms (0%)","5,577"
"com.symatiq.states.AppState.containIssues ()","0.678 ms (0%)","0.0 ms (0%)","4.91 ms (0%)","0.0 ms (0%)","5,577"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.003 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.332 ms (0%)","0.0 ms (0%)","11.8 ms (0%)","0.0 ms (0%)","1,207"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","4.77 ms (0%)","0.0 ms (0%)","11.5 ms (0%)","0.0 ms (0%)","1,207"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","4.58 ms (0%)","0.0 ms (0%)","4.58 ms (0%)","0.0 ms (0%)","1,261"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.066 ms (0%)","0.0 ms (0%)","2.56 ms (0%)","0.0 ms (0%)","54"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.734 ms (0%)","0.0 ms (0%)","1.35 ms (0%)","0.0 ms (0%)","460"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","8.17 ms (0%)","0.0 ms (0%)","8.17 ms (0%)","0.0 ms (0%)","192"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.033 ms (0%)","0.0 ms (0%)","0.203 ms (0%)","0.0 ms (0%)","54"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.560 ms (0%)","0.0 ms (0%)","228 ms (0.1%)","0.0 ms (0%)","70"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","2.81 ms (0%)","0.0 ms (0%)","6,913 ms (1.9%)","0.0 ms (0%)","158"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.653 ms (0%)","0.0 ms (0%)","0.653 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.632 ms (0%)","0.0 ms (0%)","3.12 ms (0%)","15.5 ms (0.9%)","13"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.044 ms (0%)","0.0 ms (0%)","0.044 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","14.2 ms (0%)","0.0 ms (0%)","14.2 ms (0%)","0.0 ms (0%)","1,080"
"com.symatiq.Scout$MyMouseListener.mouseDragged (java.awt.event.MouseEvent)","0.500 ms (0%)","0.0 ms (0%)","4.72 ms (0%)","0.0 ms (0%)","27"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.109 ms (0%)","0.0 ms (0%)","2,112 ms (0.6%)","0.0 ms (0%)","230"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","5.72 ms (0%)","0.0 ms (0%)","2,112 ms (0.6%)","0.0 ms (0%)","230"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.159 ms (0%)","0.0 ms (0%)","1.22 ms (0%)","0.0 ms (0%)","465"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.044 ms (0%)","0.0 ms (0%)","0.044 ms (0%)","0.0 ms (0%)","233"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.313 ms (0%)","0.0 ms (0%)","0.313 ms (0%)","0.0 ms (0%)","233"
"com.symatiq.Scout$RemoteKeyListener.keyPressed (java.awt.event.KeyEvent)","0.667 ms (0%)","0.0 ms (0%)","5.83 ms (0%)","0.0 ms (0%)","29"
"plugin.Autopilot.updateState ()","0.014 ms (0%)","0.0 ms (0%)","0.032 ms (0%)","0.0 ms (0%)","10"
"plugin.Autopilot.changeState ()","0.019 ms (0%)","0.0 ms (0%)","0.020 ms (0%)","0.0 ms (0%)","2"
"plugin.Autopilot.autoPerformAction ()","0.004 ms (0%)","0.0 ms (0%)","0.005 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.304 ms (0%)","0.0 ms (0%)","2.2 ms (0%)","0.0 ms (0%)","364"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.067 ms (0%)","0.0 ms (0%)","0.159 ms (0%)","0.0 ms (0%)","364"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.By.xpath (String)","0.028 ms (0%)","0.0 ms (0%)","0.031 ms (0%)","0.0 ms (0%)","3"
"plugin.MimicActions.updateSuggestions ()","0.064 ms (0%)","0.0 ms (0%)","0.318 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.282 ms (0%)","0.0 ms (0%)","4,186 ms (1.1%)","14.0 ms (0.8%)","230"
"com.symatiq.Scout$2.paintComponent (java.awt.Graphics)","197 ms (0.1%)","0.0 ms (0%)","3,090 ms (0.8%)","0.0 ms (0%)","1,207"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.313 ms (0%)","0.0 ms (0%)","228 ms (0.1%)","0.0 ms (0%)","70"
"org.openqa.selenium.remote.service.DriverCommandExecutor.execute (org.openqa.selenium.remote.Command)","0.250 ms (0%)","0.0 ms (0%)","6,394 ms (1.7%)","3.99 ms (0.2%)","230"
"org.openqa.selenium.remote.service.DriverCommandExecutor.invokeExecute (org.openqa.selenium.remote.Command)","0.122 ms (0%)","0.0 ms (0%)","6,394 ms (1.7%)","4.6 ms (0.2%)","230"
"org.openqa.selenium.remote.Command.getName ()","0.285 ms (0%)","0.0 ms (0%)","0.285 ms (0%)","0.0 ms (0%)","2,758"
"org.openqa.selenium.remote.Command.getParameters ()","0.072 ms (0%)","0.0 ms (0%)","0.072 ms (0%)","0.0 ms (0%)","230"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","2.38 ms (0%)","0.0 ms (0%)","2.38 ms (0%)","0.0 ms (0%)","230"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","2.17 ms (0%)","0.0 ms (0%)","3.34 ms (0%)","0.0 ms (0%)","690"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","1.66 ms (0%)","0.0 ms (0%)","1.66 ms (0%)","0.0 ms (0%)","690"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.453 ms (0%)","0.0 ms (0%)","0.529 ms (0%)","0.0 ms (0%)","175"
